,ImageID,distance,location
3159,3159,487,"[199, 425]"
3160,3160,152,"[484, 288]"
3161,3161,244,"[456, 188]"
3162,3162,142,"[200, 316]"
3163,3163,438,"[281, 252]"
3164,3164,398,"[226, 212]"
3165,3165,341,"[215, 169]"
3166,3166,422,"[217, 369]"
3167,3167,269,"[374, 237]"
3168,3168,183,"[220, 443]"
3169,3169,88,"[346, 183]"
3170,3170,132,"[473, 306]"
3171,3171,476,"[283, 60]"
3172,3172,464,"[149, 262]"
3173,3173,280,"[282, 185]"
3174,3174,425,"[183, 300]"
3175,3175,467,"[59, 232]"
3176,3176,373,"[284, 314]"
3177,3177,401,"[208, 209]"
3178,3178,330,"[101, 192]"
3179,3179,411,"[32, 169]"
3180,3180,110,"[140, 308]"
3181,3181,108,"[257, 243]"
3182,3182,113,"[295, 276]"
3183,3183,267,"[182, 495]"
3184,3184,159,"[310, 110]"
3185,3185,220,"[223, 221]"
3186,3186,404,"[202, 228]"
3187,3187,119,"[441, 122]"
3188,3188,195,"[161, 377]"
3189,3189,456,"[288, 220]"
3190,3190,89,"[396, 450]"
3191,3191,148,"[238, 233]"
3192,3192,183,"[174, 245]"
3193,3193,177,"[195, 327]"
3194,3194,479,"[300, 328]"
3195,3195,230,"[436, 224]"
3196,3196,309,"[251, 239]"
3197,3197,432,"[219, 245]"
3198,3198,261,"[239, 251]"
3199,3199,255,"[148, 203]"
3200,3200,303,"[104, 137]"
3201,3201,433,"[340, 268]"
3202,3202,138,"[189, 272]"
3203,3203,220,"[181, 198]"
3204,3204,397,"[134, 162]"
3205,3205,419,"[309, 308]"
3206,3206,114,"[11, 283]"
3207,3207,162,"[139, 375]"
3208,3208,124,"[401, 334]"
3209,3209,180,"[263, 472]"
3210,3210,187,"[350, 138]"
3211,3211,279,"[311, 404]"
3212,3212,135,"[132, 304]"
3213,3213,222,"[52, 342]"
3214,3214,411,"[207, 357]"
3215,3215,327,"[203, 278]"
3216,3216,171,"[224, 247]"
3217,3217,156,"[281, 157]"
3218,3218,357,"[166, 277]"
3219,3219,125,"[232, 289]"
3220,3220,148,"[153, 337]"
3221,3221,103,"[178, 89]"
3222,3222,180,"[269, 157]"
3223,3223,195,"[232, 235]"
3224,3224,476,"[310, 101]"
3225,3225,393,"[333, 239]"
3226,3226,325,"[450, 342]"
3227,3227,434,"[213, 138]"
3228,3228,407,"[115, 257]"
3229,3229,332,"[267, 274]"
3230,3230,99,"[410, 319]"
3231,3231,429,"[178, 317]"
3232,3232,400,"[252, 205]"
3233,3233,334,"[296, 278]"
3234,3234,91,"[300, 224]"
3235,3235,365,"[307, 308]"
3236,3236,355,"[177, 407]"
3237,3237,310,"[353, 192]"
3238,3238,421,"[159, 375]"
3239,3239,138,"[408, 166]"
3240,3240,303,"[244, 356]"
3241,3241,359,"[441, 270]"
3242,3242,281,"[332, 390]"
3243,3243,204,"[366, 246]"
3244,3244,199,"[282, 300]"
3245,3245,178,"[229, 381]"
3246,3246,134,"[128, 460]"
3247,3247,91,"[330, 254]"
3248,3248,70,"[232, 133]"
3249,3249,445,"[206, 304]"
3250,3250,284,"[288, 32]"
3251,3251,347,"[327, 121]"
3252,3252,312,"[147, 351]"
3253,3253,250,"[225, 364]"
3254,3254,325,"[183, 278]"
3255,3255,118,"[434, 103]"
3256,3256,454,"[418, 390]"
3257,3257,360,"[165, 248]"
3258,3258,306,"[387, 351]"
3259,3259,212,"[79, 301]"
3260,3260,146,"[145, 383]"
3261,3261,403,"[187, 226]"
3262,3262,407,"[266, 229]"
3263,3263,307,"[313, 64]"
3264,3264,285,"[205, 388]"
3265,3265,250,"[109, 386]"
3266,3266,221,"[182, 283]"
3267,3267,473,"[260, 299]"
3268,3268,187,"[246, 129]"
3269,3269,282,"[281, 321]"
3270,3270,250,"[208, 250]"
3271,3271,247,"[342, 228]"
3272,3272,268,"[31, 154]"
3273,3273,361,"[295, 240]"
3274,3274,255,"[130, 216]"
3275,3275,160,"[163, 155]"
3276,3276,197,"[180, 242]"
3277,3277,184,"[353, 442]"
3278,3278,287,"[359, 181]"
3279,3279,401,"[363, 291]"
3280,3280,126,"[426, 360]"
3281,3281,263,"[96, 376]"
3282,3282,384,"[291, 282]"
3283,3283,485,"[284, 347]"
3284,3284,433,"[286, 247]"
3285,3285,130,"[294, 305]"
3286,3286,174,"[247, 360]"
3287,3287,183,"[281, 251]"
3288,3288,199,"[274, 74]"
3289,3289,383,"[421, 257]"
3290,3290,315,"[321, 121]"
3291,3291,114,"[312, 328]"
3292,3292,444,"[243, 74]"
3293,3293,103,"[237, 250]"
3294,3294,319,"[455, 284]"
3295,3295,152,"[249, 170]"
3296,3296,152,"[309, 136]"
3297,3297,115,"[289, 247]"
3298,3298,260,"[311, 337]"
3299,3299,486,"[306, 216]"
3300,3300,280,"[287, 306]"
3301,3301,309,"[319, 292]"
3302,3302,185,"[281, 147]"
3303,3303,436,"[282, 66]"
3304,3304,239,"[109, 316]"
3305,3305,127,"[215, 295]"
3306,3306,265,"[307, 251]"
3307,3307,264,"[209, 198]"
3308,3308,411,"[375, 234]"
3309,3309,323,"[157, 325]"
3310,3310,225,"[206, 202]"
3311,3311,461,"[172, 194]"
3312,3312,273,"[417, 244]"
3313,3313,331,"[380, 59]"
3314,3314,470,"[229, 114]"
3315,3315,125,"[327, 341]"
3316,3316,318,"[118, 191]"
3317,3317,445,"[182, 269]"
3318,3318,309,"[198, 267]"
3319,3319,450,"[243, 274]"
3320,3320,387,"[248, 134]"
3321,3321,483,"[217, 226]"
3322,3322,101,"[255, 369]"
3323,3323,151,"[137, 139]"
3324,3324,313,"[257, 289]"
3325,3325,399,"[397, 118]"
3326,3326,66,"[287, 232]"
3327,3327,459,"[228, 291]"
3328,3328,180,"[431, 361]"
3329,3329,422,"[291, 92]"
3330,3330,233,"[188, 170]"
3331,3331,284,"[92, 201]"
3332,3332,86,"[248, 264]"
3333,3333,361,"[125, 240]"
3334,3334,472,"[248, 410]"
3335,3335,285,"[96, 127]"
3336,3336,258,"[175, 234]"
3337,3337,471,"[182, 268]"
3338,3338,259,"[245, 467]"
3339,3339,259,"[207, 265]"
3340,3340,345,"[226, 266]"
3341,3341,193,"[141, 433]"
3342,3342,103,"[226, 227]"
3343,3343,302,"[209, 284]"
3344,3344,237,"[91, 413]"
3345,3345,459,"[201, 215]"
3346,3346,375,"[311, 257]"
3347,3347,67,"[260, 335]"
3348,3348,416,"[295, 46]"
3349,3349,163,"[240, 103]"
3350,3350,82,"[358, 109]"
3351,3351,468,"[331, 358]"
3352,3352,143,"[59, 277]"
3353,3353,332,"[339, 371]"
3354,3354,306,"[270, 280]"
3355,3355,234,"[298, 246]"
3356,3356,396,"[372, 338]"
3357,3357,479,"[206, 260]"
3358,3358,488,"[179, 32]"
3359,3359,238,"[337, 284]"
3360,3360,455,"[356, 236]"
3361,3361,422,"[220, 259]"
3362,3362,357,"[157, 221]"
3363,3363,186,"[300, 248]"
3364,3364,246,"[187, 394]"
3365,3365,407,"[316, 296]"
3366,3366,341,"[191, 259]"
3367,3367,116,"[262, 193]"
3368,3368,425,"[350, 370]"
3369,3369,240,"[456, 304]"
3370,3370,327,"[290, 338]"
3371,3371,114,"[67, 216]"
3372,3372,256,"[92, 159]"
3373,3373,298,"[362, 40]"
3374,3374,216,"[321, 113]"
3375,3375,87,"[190, 210]"
3376,3376,122,"[383, 346]"
3377,3377,288,"[219, 74]"
3378,3378,317,"[258, 289]"
3379,3379,446,"[259, 237]"
3380,3380,443,"[309, 103]"
3381,3381,301,"[247, 192]"
3382,3382,282,"[334, 178]"
3383,3383,304,"[246, 307]"
3384,3384,454,"[183, 287]"
3385,3385,89,"[235, 233]"
3386,3386,477,"[82, 171]"
3387,3387,390,"[259, 284]"
3388,3388,120,"[259, 314]"
3389,3389,482,"[301, 191]"
3390,3390,153,"[98, 118]"
3391,3391,192,"[369, 248]"
3392,3392,305,"[286, 257]"
3393,3393,151,"[90, 208]"
3394,3394,431,"[397, 214]"
3395,3395,118,"[419, 326]"
3396,3396,163,"[150, 286]"
3397,3397,235,"[252, 186]"
3398,3398,392,"[92, 430]"
3399,3399,155,"[311, 233]"
3400,3400,156,"[181, 155]"
3401,3401,170,"[289, 422]"
3402,3402,479,"[178, 140]"
3403,3403,179,"[223, 273]"
3404,3404,208,"[230, 49]"
3405,3405,285,"[314, 276]"
3406,3406,350,"[342, 133]"
3407,3407,294,"[170, 327]"
3408,3408,307,"[231, 240]"
3409,3409,422,"[267, 464]"
3410,3410,103,"[208, 317]"
3411,3411,218,"[400, 244]"
3412,3412,167,"[276, 185]"
3413,3413,263,"[76, 211]"
3414,3414,315,"[334, 311]"
3415,3415,251,"[230, 314]"
3416,3416,410,"[187, 222]"
3417,3417,362,"[239, 292]"
3418,3418,364,"[272, 268]"
3419,3419,103,"[341, 407]"
3420,3420,473,"[134, 450]"
3421,3421,79,"[445, 291]"
3422,3422,144,"[315, 66]"
3423,3423,260,"[241, 203]"
3424,3424,272,"[286, 288]"
3425,3425,204,"[172, 319]"
3426,3426,171,"[181, 70]"
3427,3427,306,"[312, 376]"
3428,3428,379,"[146, 87]"
3429,3429,366,"[333, 425]"
3430,3430,254,"[136, 248]"
3431,3431,324,"[90, 371]"
3432,3432,295,"[116, 439]"
3433,3433,463,"[393, 110]"
3434,3434,184,"[268, 208]"
3435,3435,370,"[244, 189]"
3436,3436,421,"[217, 266]"
3437,3437,160,"[242, 262]"
3438,3438,464,"[165, 446]"
3439,3439,259,"[232, 271]"
3440,3440,126,"[83, 247]"
3441,3441,321,"[294, 77]"
3442,3442,384,"[282, 282]"
3443,3443,94,"[320, 290]"
3444,3444,346,"[161, 101]"
3445,3445,186,"[267, 257]"
3446,3446,65,"[216, 214]"
3447,3447,390,"[341, 300]"
3448,3448,476,"[449, 339]"
3449,3449,94,"[493, 222]"
3450,3450,434,"[311, 167]"
3451,3451,319,"[267, 302]"
3452,3452,429,"[184, 250]"
3453,3453,100,"[258, 233]"
3454,3454,445,"[240, 69]"
3455,3455,205,"[262, 197]"
3456,3456,93,"[36, 265]"
3457,3457,226,"[248, 20]"
3458,3458,186,"[354, 384]"
3459,3459,140,"[352, 257]"
3460,3460,149,"[63, 270]"
3461,3461,383,"[202, 308]"
3462,3462,109,"[354, 415]"
3463,3463,396,"[154, 329]"
3464,3464,254,"[345, 227]"
3465,3465,90,"[170, 292]"
3466,3466,332,"[205, 265]"
3467,3467,176,"[167, 341]"
3468,3468,486,"[53, 336]"
3469,3469,99,"[443, 136]"
3470,3470,398,"[82, 259]"
3471,3471,295,"[185, 296]"
3472,3472,293,"[213, 169]"
3473,3473,235,"[356, 294]"
3474,3474,261,"[348, 240]"
3475,3475,490,"[341, 419]"
3476,3476,164,"[205, 325]"
3477,3477,269,"[188, 264]"
3478,3478,265,"[261, 363]"
3479,3479,221,"[244, 313]"
3480,3480,211,"[268, 316]"
3481,3481,248,"[44, 268]"
3482,3482,426,"[252, 373]"
3483,3483,65,"[447, 343]"
3484,3484,399,"[293, 301]"
3485,3485,469,"[188, 257]"
3486,3486,452,"[69, 161]"
3487,3487,389,"[324, 432]"
3488,3488,264,"[312, 210]"
3489,3489,447,"[54, 227]"
3490,3490,276,"[214, 279]"
3491,3491,331,"[146, 355]"
3492,3492,470,"[247, 266]"
3493,3493,295,"[244, 229]"
3494,3494,102,"[155, 302]"
3495,3495,277,"[289, 177]"
3496,3496,416,"[175, 240]"
3497,3497,198,"[303, 78]"
3498,3498,475,"[400, 273]"
3499,3499,388,"[131, 305]"
3500,3500,196,"[308, 422]"
3501,3501,416,"[305, 410]"
3502,3502,173,"[237, 117]"
3503,3503,444,"[253, 269]"
3504,3504,182,"[293, 400]"
3505,3505,140,"[283, 196]"
3506,3506,454,"[275, 196]"
3507,3507,338,"[322, 88]"
3508,3508,320,"[264, 202]"
3509,3509,196,"[166, 312]"
3510,3510,261,"[309, 394]"
3511,3511,113,"[407, 315]"
3512,3512,252,"[129, 98]"
3513,3513,81,"[282, 347]"
3514,3514,254,"[360, 155]"
3515,3515,184,"[414, 132]"
3516,3516,83,"[289, 300]"
3517,3517,387,"[317, 221]"
3518,3518,223,"[242, 267]"
3519,3519,261,"[472, 257]"
3520,3520,321,"[321, 196]"
3521,3521,417,"[207, 126]"
3522,3522,296,"[173, 130]"
3523,3523,383,"[323, 217]"
3524,3524,146,"[329, 272]"
3525,3525,151,"[313, 261]"
3526,3526,449,"[258, 251]"
3527,3527,76,"[172, 96]"
3528,3528,244,"[207, 122]"
3529,3529,386,"[205, 279]"
3530,3530,256,"[196, 143]"
3531,3531,311,"[376, 45]"
3532,3532,256,"[223, 26]"
3533,3533,162,"[54, 244]"
3534,3534,188,"[251, 270]"
3535,3535,82,"[421, 235]"
3536,3536,101,"[124, 136]"
3537,3537,167,"[193, 403]"
3538,3538,278,"[419, 415]"
3539,3539,135,"[150, 192]"
3540,3540,374,"[251, 164]"
3541,3541,466,"[351, 196]"
3542,3542,196,"[294, 492]"
3543,3543,491,"[111, 402]"
3544,3544,268,"[314, 191]"
3545,3545,291,"[209, 242]"
3546,3546,135,"[132, 311]"
3547,3547,461,"[326, 153]"
3548,3548,439,"[289, 173]"
3549,3549,381,"[315, 399]"
3550,3550,280,"[311, 310]"
3551,3551,465,"[293, 193]"
3552,3552,305,"[264, 175]"
3553,3553,257,"[419, 154]"
3554,3554,331,"[373, 304]"
3555,3555,421,"[189, 344]"
3556,3556,125,"[44, 367]"
3557,3557,362,"[258, 381]"
3558,3558,117,"[275, 119]"
3559,3559,129,"[209, 283]"
3560,3560,471,"[278, 297]"
3561,3561,86,"[213, 251]"
3562,3562,346,"[121, 166]"
3563,3563,150,"[474, 359]"
3564,3564,126,"[340, 307]"
3565,3565,196,"[136, 254]"
3566,3566,481,"[317, 256]"
3567,3567,158,"[273, 160]"
3568,3568,396,"[229, 161]"
3569,3569,179,"[320, 204]"
3570,3570,455,"[336, 177]"
3571,3571,113,"[256, 302]"
3572,3572,129,"[447, 267]"
3573,3573,109,"[183, 145]"
3574,3574,272,"[282, 151]"
3575,3575,237,"[237, 55]"
3576,3576,253,"[82, 204]"
3577,3577,434,"[410, 259]"
3578,3578,311,"[372, 74]"
3579,3579,409,"[276, 258]"
3580,3580,181,"[179, 78]"
3581,3581,464,"[415, 277]"
3582,3582,219,"[143, 356]"
3583,3583,469,"[119, 290]"
3584,3584,275,"[290, 90]"
3585,3585,181,"[203, 301]"
3586,3586,238,"[240, 175]"
3587,3587,341,"[409, 202]"
3588,3588,258,"[323, 258]"
3589,3589,309,"[229, 228]"
3590,3590,275,"[245, 262]"
3591,3591,181,"[257, 214]"
3592,3592,376,"[339, 96]"
3593,3593,161,"[380, 218]"
3594,3594,195,"[334, 206]"
3595,3595,328,"[247, 320]"
3596,3596,420,"[142, 92]"
3597,3597,330,"[188, 301]"
3598,3598,252,"[452, 155]"
3599,3599,142,"[164, 257]"
3600,3600,227,"[346, 191]"
3601,3601,407,"[188, 328]"
3602,3602,420,"[254, 163]"
3603,3603,91,"[191, 152]"
3604,3604,480,"[464, 321]"
3605,3605,270,"[393, 302]"
3606,3606,433,"[399, 202]"
3607,3607,137,"[309, 317]"
3608,3608,220,"[240, 208]"
3609,3609,94,"[363, 128]"
3610,3610,189,"[190, 213]"
3611,3611,143,"[210, 359]"
3612,3612,139,"[286, 249]"
3613,3613,480,"[162, 243]"
3614,3614,251,"[186, 311]"
3615,3615,148,"[142, 319]"
3616,3616,164,"[389, 274]"
3617,3617,426,"[250, 369]"
3618,3618,366,"[165, 164]"
3619,3619,436,"[274, 23]"
3620,3620,448,"[267, 295]"
3621,3621,286,"[271, 219]"
3622,3622,332,"[338, 49]"
3623,3623,136,"[381, 280]"
3624,3624,78,"[189, 340]"
3625,3625,241,"[203, 218]"
3626,3626,112,"[294, 342]"
3627,3627,311,"[114, 121]"
3628,3628,479,"[268, 234]"
3629,3629,461,"[200, 218]"
3630,3630,203,"[381, 225]"
3631,3631,290,"[123, 289]"
3632,3632,365,"[147, 287]"
3633,3633,140,"[139, 435]"
3634,3634,262,"[144, 216]"
3635,3635,437,"[235, 218]"
3636,3636,151,"[50, 282]"
3637,3637,471,"[305, 205]"
3638,3638,429,"[97, 436]"
3639,3639,265,"[148, 349]"
3640,3640,106,"[323, 164]"
3641,3641,277,"[384, 326]"
3642,3642,104,"[362, 332]"
3643,3643,150,"[110, 270]"
3644,3644,434,"[324, 36]"
3645,3645,201,"[498, 263]"
3646,3646,425,"[320, 304]"
3647,3647,99,"[125, 245]"
3648,3648,281,"[254, 207]"
3649,3649,411,"[38, 232]"
3650,3650,326,"[307, 300]"
3651,3651,227,"[295, 383]"
3652,3652,209,"[248, 285]"
3653,3653,227,"[243, 149]"
3654,3654,336,"[192, 229]"
3655,3655,426,"[267, 188]"
3656,3656,85,"[26, 277]"
3657,3657,286,"[325, 368]"
3658,3658,345,"[231, 87]"
3659,3659,144,"[288, 292]"
3660,3660,219,"[198, 310]"
3661,3661,414,"[204, 480]"
3662,3662,381,"[263, 325]"
3663,3663,145,"[323, 179]"
3664,3664,266,"[66, 213]"
3665,3665,379,"[169, 192]"
3666,3666,244,"[448, 419]"
3667,3667,197,"[289, 228]"
3668,3668,194,"[285, 191]"
3669,3669,468,"[154, 233]"
3670,3670,318,"[214, 333]"
3671,3671,264,"[308, 429]"
3672,3672,298,"[192, 110]"
3673,3673,69,"[423, 308]"
3674,3674,129,"[210, 225]"
3675,3675,415,"[251, 325]"
3676,3676,363,"[116, 203]"
3677,3677,167,"[206, 380]"
3678,3678,429,"[321, 222]"
3679,3679,343,"[362, 192]"
3680,3680,363,"[235, 261]"
3681,3681,191,"[255, 239]"
3682,3682,238,"[221, 252]"
3683,3683,271,"[220, 413]"
3684,3684,144,"[232, 154]"
3685,3685,270,"[154, 188]"
3686,3686,201,"[222, 426]"
3687,3687,481,"[252, 281]"
3688,3688,200,"[254, 223]"
3689,3689,383,"[280, 161]"
3690,3690,368,"[282, 346]"
3691,3691,61,"[254, 211]"
3692,3692,419,"[197, 316]"
3693,3693,115,"[256, 246]"
3694,3694,290,"[293, 402]"
3695,3695,257,"[330, 163]"
3696,3696,73,"[368, 389]"
3697,3697,426,"[200, 436]"
3698,3698,165,"[264, 85]"
3699,3699,353,"[249, 311]"
3700,3700,350,"[104, 139]"
3701,3701,351,"[418, 394]"
3702,3702,484,"[394, 234]"
3703,3703,202,"[323, 289]"
3704,3704,485,"[269, 244]"
3705,3705,241,"[265, 264]"
3706,3706,248,"[87, 390]"
3707,3707,272,"[254, 400]"
3708,3708,255,"[257, 135]"
3709,3709,378,"[326, 291]"
3710,3710,233,"[366, 213]"
3711,3711,182,"[57, 245]"
3712,3712,135,"[109, 219]"
3713,3713,147,"[263, 138]"
3714,3714,490,"[380, 246]"
3715,3715,108,"[176, 375]"
3716,3716,168,"[426, 227]"
3717,3717,231,"[66, 233]"
3718,3718,380,"[270, 367]"
3719,3719,420,"[224, 289]"
3720,3720,280,"[348, 147]"
3721,3721,381,"[293, 146]"
3722,3722,346,"[114, 91]"
3723,3723,331,"[344, 43]"
3724,3724,146,"[248, 223]"
3725,3725,164,"[456, 335]"
3726,3726,352,"[263, 308]"
3727,3727,318,"[302, 280]"
3728,3728,468,"[215, 343]"
3729,3729,379,"[394, 199]"
3730,3730,332,"[427, 343]"
3731,3731,335,"[205, 260]"
3732,3732,390,"[286, 198]"
3733,3733,140,"[251, 367]"
3734,3734,333,"[379, 230]"
3735,3735,233,"[261, 130]"
3736,3736,273,"[340, 160]"
3737,3737,324,"[251, 262]"
3738,3738,124,"[358, 248]"
3739,3739,362,"[300, 169]"
3740,3740,118,"[286, 377]"
3741,3741,113,"[181, 374]"
3742,3742,361,"[223, 444]"
3743,3743,273,"[197, 324]"
3744,3744,135,"[202, 186]"
3745,3745,192,"[209, 96]"
3746,3746,179,"[301, 207]"
3747,3747,235,"[120, 255]"
3748,3748,367,"[96, 215]"
3749,3749,406,"[216, 256]"
3750,3750,313,"[220, 333]"
3751,3751,134,"[193, 175]"
3752,3752,299,"[77, 220]"
3753,3753,380,"[292, 401]"
3754,3754,175,"[119, 310]"
3755,3755,396,"[470, 262]"
3756,3756,212,"[147, 442]"
3757,3757,143,"[272, 65]"
3758,3758,115,"[375, 205]"
3759,3759,434,"[365, 147]"
3760,3760,239,"[306, 356]"
3761,3761,85,"[406, 176]"
3762,3762,360,"[230, 384]"
3763,3763,224,"[276, 328]"
3764,3764,408,"[238, 294]"
3765,3765,466,"[176, 158]"
3766,3766,318,"[264, 464]"
3767,3767,187,"[290, 494]"
3768,3768,425,"[182, 432]"
3769,3769,218,"[287, 440]"
3770,3770,251,"[335, 211]"
3771,3771,215,"[282, 223]"
3772,3772,408,"[399, 394]"
3773,3773,141,"[414, 200]"
3774,3774,351,"[386, 347]"
3775,3775,318,"[110, 272]"
3776,3776,322,"[365, 402]"
3777,3777,489,"[138, 285]"
3778,3778,394,"[219, 115]"
3779,3779,249,"[112, 268]"
3780,3780,381,"[250, 331]"
3781,3781,178,"[350, 263]"
3782,3782,345,"[218, 327]"
3783,3783,128,"[344, 280]"
3784,3784,321,"[382, 67]"
3785,3785,438,"[226, 252]"
3786,3786,391,"[303, 323]"
3787,3787,277,"[162, 182]"
3788,3788,157,"[445, 122]"
3789,3789,356,"[189, 239]"
3790,3790,400,"[428, 299]"
3791,3791,283,"[331, 284]"
3792,3792,265,"[362, 320]"
3793,3793,161,"[301, 276]"
3794,3794,158,"[261, 429]"
3795,3795,253,"[178, 394]"
3796,3796,284,"[58, 396]"
3797,3797,386,"[380, 261]"
3798,3798,292,"[227, 113]"
3799,3799,76,"[383, 265]"
3800,3800,274,"[292, 412]"
3801,3801,119,"[95, 88]"
3802,3802,208,"[287, 224]"
3803,3803,457,"[266, 179]"
3804,3804,130,"[419, 350]"
3805,3805,113,"[266, 185]"
3806,3806,241,"[163, 323]"
3807,3807,184,"[173, 215]"
3808,3808,191,"[238, 357]"
3809,3809,370,"[266, 320]"
3810,3810,295,"[233, 243]"
3811,3811,243,"[244, 324]"
3812,3812,332,"[92, 219]"
3813,3813,235,"[304, 279]"
3814,3814,251,"[265, 109]"
3815,3815,306,"[117, 184]"
3816,3816,257,"[92, 278]"
3817,3817,190,"[347, 165]"
3818,3818,151,"[230, 265]"
3819,3819,426,"[182, 221]"
3820,3820,388,"[327, 319]"
3821,3821,121,"[278, 252]"
3822,3822,283,"[411, 306]"
3823,3823,183,"[90, 163]"
3824,3824,80,"[75, 360]"
3825,3825,300,"[200, 212]"
3826,3826,483,"[352, 269]"
3827,3827,475,"[222, 300]"
3828,3828,369,"[380, 109]"
3829,3829,363,"[99, 376]"
3830,3830,436,"[63, 196]"
3831,3831,107,"[354, 163]"
3832,3832,156,"[312, 252]"
3833,3833,275,"[397, 123]"
3834,3834,247,"[284, 313]"
3835,3835,153,"[226, 402]"
3836,3836,324,"[192, 102]"
3837,3837,174,"[328, 343]"
3838,3838,448,"[191, 267]"
3839,3839,120,"[314, 227]"
3840,3840,339,"[285, 235]"
3841,3841,412,"[430, 107]"
3842,3842,456,"[270, 273]"
3843,3843,469,"[303, 379]"
3844,3844,426,"[68, 160]"
3845,3845,166,"[310, 279]"
3846,3846,109,"[206, 258]"
3847,3847,242,"[204, 224]"
3848,3848,287,"[269, 237]"
3849,3849,231,"[275, 91]"
3850,3850,279,"[290, 291]"
3851,3851,164,"[205, 439]"
3852,3852,320,"[283, 222]"
3853,3853,457,"[286, 201]"
3854,3854,282,"[152, 320]"
3855,3855,292,"[200, 289]"
3856,3856,489,"[289, 463]"
3857,3857,436,"[115, 298]"
3858,3858,306,"[184, 311]"
3859,3859,251,"[158, 214]"
3860,3860,482,"[339, 195]"
3861,3861,85,"[271, 203]"
3862,3862,485,"[71, 386]"
3863,3863,233,"[161, 279]"
3864,3864,128,"[137, 162]"
3865,3865,165,"[217, 254]"
3866,3866,365,"[146, 200]"
3867,3867,466,"[200, 357]"
3868,3868,139,"[142, 272]"
3869,3869,139,"[200, 218]"
3870,3870,302,"[215, 287]"
3871,3871,173,"[268, 336]"
3872,3872,405,"[457, 336]"
3873,3873,366,"[206, 230]"
3874,3874,423,"[366, 253]"
3875,3875,110,"[169, 119]"
3876,3876,370,"[282, 458]"
3877,3877,193,"[263, 430]"
3878,3878,135,"[215, 339]"
3879,3879,432,"[275, 313]"
3880,3880,282,"[416, 168]"
3881,3881,377,"[49, 276]"
3882,3882,273,"[216, 319]"
3883,3883,363,"[259, 281]"
3884,3884,314,"[276, 263]"
3885,3885,329,"[337, 252]"
3886,3886,317,"[247, 177]"
3887,3887,227,"[466, 164]"
3888,3888,401,"[218, 258]"
3889,3889,324,"[197, 277]"
3890,3890,328,"[335, 303]"
3891,3891,198,"[366, 210]"
3892,3892,197,"[240, 211]"
3893,3893,165,"[333, 291]"
3894,3894,105,"[245, 201]"
3895,3895,202,"[219, 290]"
3896,3896,128,"[260, 253]"
3897,3897,223,"[292, 169]"
3898,3898,203,"[272, 322]"
3899,3899,440,"[297, 256]"
3900,3900,130,"[441, 312]"
3901,3901,451,"[260, 299]"
3902,3902,67,"[260, 263]"
3903,3903,181,"[118, 309]"
3904,3904,353,"[89, 169]"
3905,3905,241,"[263, 186]"
3906,3906,317,"[136, 310]"
3907,3907,443,"[156, 283]"
3908,3908,144,"[117, 185]"
3909,3909,198,"[434, 112]"
3910,3910,270,"[241, 277]"
3911,3911,473,"[236, 176]"
3912,3912,115,"[335, 320]"
3913,3913,272,"[96, 314]"
3914,3914,215,"[217, 208]"
3915,3915,329,"[388, 136]"
3916,3916,488,"[230, 100]"
3917,3917,435,"[204, 333]"
3918,3918,255,"[440, 379]"
3919,3919,141,"[233, 301]"
3920,3920,199,"[467, 355]"
3921,3921,127,"[414, 412]"
3922,3922,291,"[362, 212]"
3923,3923,459,"[84, 261]"
3924,3924,465,"[69, 217]"
3925,3925,150,"[232, 196]"
3926,3926,273,"[339, 401]"
3927,3927,223,"[253, 243]"
3928,3928,466,"[182, 344]"
3929,3929,401,"[274, 288]"
3930,3930,388,"[308, 187]"
3931,3931,98,"[442, 327]"
3932,3932,150,"[288, 259]"
3933,3933,143,"[118, 149]"
3934,3934,107,"[269, 26]"
3935,3935,176,"[51, 283]"
3936,3936,230,"[226, 330]"
3937,3937,398,"[103, 362]"
3938,3938,230,"[89, 300]"
3939,3939,479,"[272, 241]"
3940,3940,453,"[290, 244]"
3941,3941,355,"[369, 164]"
3942,3942,176,"[243, 228]"
3943,3943,269,"[265, 248]"
3944,3944,258,"[307, 273]"
3945,3945,342,"[185, 139]"
3946,3946,89,"[280, 344]"
3947,3947,490,"[222, 118]"
3948,3948,114,"[172, 298]"
3949,3949,73,"[33, 318]"
3950,3950,369,"[294, 287]"
3951,3951,245,"[232, 336]"
3952,3952,223,"[229, 52]"
3953,3953,230,"[80, 231]"
3954,3954,404,"[378, 342]"
3955,3955,250,"[271, 416]"
3956,3956,233,"[350, 290]"
3957,3957,185,"[245, 192]"
3958,3958,413,"[294, 202]"
3959,3959,95,"[251, 203]"
3960,3960,271,"[267, 237]"
3961,3961,456,"[245, 204]"
3962,3962,179,"[376, 382]"
3963,3963,185,"[322, 281]"
3964,3964,350,"[410, 238]"
3965,3965,292,"[291, 484]"
3966,3966,96,"[189, 332]"
3967,3967,465,"[275, 286]"
3968,3968,349,"[254, 45]"
3969,3969,258,"[164, 240]"
3970,3970,399,"[315, 337]"
3971,3971,126,"[218, 245]"
3972,3972,208,"[416, 416]"
3973,3973,231,"[294, 242]"
3974,3974,342,"[113, 187]"
3975,3975,130,"[407, 182]"
3976,3976,239,"[415, 220]"
3977,3977,490,"[372, 409]"
3978,3978,429,"[264, 70]"
3979,3979,112,"[375, 222]"
3980,3980,355,"[242, 338]"
